player,match,opponent_move,response,probability
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,drop,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,lob,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,push,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,return net,1.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,rush,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,smash,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,rush,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,drop,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,push,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,return net,1.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,smash,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,cross-court net shot,0.1
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,drop,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,push,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,return net,0.9
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_Viktor_AXELSEN_Malaysia_Masters_2020_Finals,wrist smash,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,return net,1.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,back-court drive,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,back-court drive,0.032
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,clear,0.323
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,drop,0.258
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,return net,0.032
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,smash,0.194
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,clear,wrist smash,0.161
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,lob,0.3
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,net shot,0.6
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,push,0.1
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,cross-court net shot,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,defensive return drive,0.167
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,drop,0.167
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,return net,0.667
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return drive,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,clear,0.333
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,drop,0.167
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,smash,0.5
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,defensive return lob,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,cross-court net shot,0.333
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,lob,0.167
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,net shot,0.5
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,drop,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,back-court drive,0.071
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,clear,0.357
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,drop,0.271
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,return net,0.014
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,smash,0.2
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,lob,wrist smash,0.086
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,cross-court net shot,0.02
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,lob,0.54
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,net shot,0.36
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,push,0.02
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,rush,0.06
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,net shot,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,clear,0.444
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,drop,0.222
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,return net,0.111
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,smash,0.111
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,push,wrist smash,0.111
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,lob,0.286
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,net shot,0.476
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,push,0.095
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,rush,0.143
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,return net,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,cross-court net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,defensive return lob,1.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,return net,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,rush,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,cross-court net shot,0.071
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,defensive return drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,defensive return lob,0.071
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,net shot,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,push,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,return net,0.857
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,rush,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,smash,wrist smash,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,back-court drive,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,clear,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,cross-court net shot,0.222
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,defensive return drive,0.111
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,defensive return lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,drop,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,lob,0.0
NG Ka Long Angus,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,wrist smash,net shot,0.0
